Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;21.02.2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Turkiye;TUR;Primary income payments (BoP, current US$);BM.GSR.FCTY.CD;;;;;;;;;;;;;;;178000000;165000000;301000000;347000000;506000000;1010000000;1169000000;1478000000;1608000000;1568000000;1649000000;1851000000;2218000000;2467000000;2887000000;3011000000;3425000000;3598000000;3637000000;3880000000;4154000000;4693000000;4504000000;4913000000;5466000000;5887000000;6838000000;7753000000;7040000000;7803000000;8260000000;9495000000;11090000000;13549000000;15272000000;13490000000;11712000000;11874000000;12350000000;13907000000;13118000000;14192000000;14543000000;15687000000;17206000000;18177000000;14789000000;17403000000;16994000000
Turkiye;TUR;Surface area (sq. km);AG.SRF.TOTL.K2;;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;785350;
Turkiye;TUR;Cereal production (metric tons);AG.PRD.CREL.MT;;12729100;14728000;17487100;14454700;14756700;16511200;16962300;15963700;17185300;15989280;20915700;18719180;15708780;17066800;22211050;24459800;24322000;24363200;25750608;24418700;25526400;26558000;24491750;26314243;26493152;29358150;29282150;30893702;23498600;30201369;31129155;29139250;31733450;27000400;28168560;29329100;29747175;33175972;28876920;32240094;29563560;30822650;30798600;34145410;36464200;34636645;29250013;29279920;33569627;32764875;35195055;33370865;37475610;32708005;38632438;35276615;36126157;34395628;34398698;37184688;31864404;38667033
Turkiye;TUR;Land area (sq. km);AG.LND.TOTL.K2;;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;769630;
Turkiye;TUR;Forest area (sq. km);AG.LND.FRST.K2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197834,8;198199,67;198564,54;198929,41;199294,28;199659,15;200024,02;200388,89;200753,76;201118,63;201483,5;202418,23;203352,96;204287,69;205222,42;206157,15;207091,88;208026,61;208961,34;209896,07;210830,8;211925,24;213019,68;214114,12;215208,56;216303;216303;217524,6;219083,6;220643,6;222203,6;223763,6;
Turkiye;TUR;Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,511145004;;;;;;;;;;0,499787022;;;;;;;;;;;;;;;0,48906245;;;;;;;
Turkiye;TUR;Arable land (% of land area);AG.LND.ARBL.ZS;;29,90138118;30,05470161;31,04738641;30,95513429;30,97722282;31,1838156;30,97072619;31,30335356;32,78328547;32,21418084;32,45455609;33,22765485;33,18867508;32,69233268;32,36360329;32,30383431;32,56499877;32,6429583;33,49401661;32,94310253;33,11071554;31,4423814;30,7888206;31,83607708;31,95691436;31,90883931;32,43636553;32,20508556;32,32722217;32,0244793;32,04916648;31,85166898;31,80879124;32,09984018;32,03357457;31,85166898;31,56971532;31,75421956;31,54632746;30,95773294;30,9252498;31,17601965;30,36783909;31,01620259;30,96293024;29,85980276;28,55787846;28,00696439;27,74190195;27,7847797;26,68684953;26,7362239;26,73232592;26,89474163;26,83107467;26,4828554;25,98391435;25,62659979;25,44079623;25,44859218;25,83189325;
Turkiye;TUR;Agricultural land (sq. km);AG.LND.AGRI.K2;;365170;366480;373700;372920;372960;374840;373000;376010;386430;381780;383140;388260;387870;383280;379620;379030;380290;380450;388920;385790;386130;371910;367180;376130;381300;384830;394270;392630;398970;396770;400670;399040;399130;401490;394930;393640;392420;399190;403020;404790;409680;411960;406440;412100;412230;404930;395050;391220;389110;390120;382470;384070;384230;385540;385510;383280;379640;378020;377160;377620;380890;
Turkiye;TUR;Intentional homicides, female (per 100,000 female);VC.IHR.PSRC.FE.P5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,768721562;1,79610653;1,77878465;1,59052947;1,753970776;1,605984201;;1,740077227;1,703334231;1,616739777;;;1,038473725;1,092532728;1,036526142;0,966767301;1,081347788;0,908170939;1,026354756;
Turkiye;TUR;Battle-related deaths (number of people);VC.BTL.DETH;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442;526;386;1687;2333;3920;3050;3736;2594;2019;1138;153;103;28;93;194;293;225;494;471;138;226;405;785;20;;902;1424;391;433;278;189;131;82
Turkiye;TUR;Voice and Accountability: Percentile Rank;VA.PER.RNK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,5;;31,84079552;;40,29850769;;42,28855896;45,77114487;49,51922989;50,96154022;45,67307663;46,15384674;46,15384674;45,49763107;44,54976273;44,13145447;41,78403854;40,84506989;36,45320129;35,46797943;30,04926109;27,58620644;24,75728226;24,1545887;24,1545887;23,67149734;23,18840599
Turkiye;TUR;Transport services (% of commercial service exports);TX.VAL.TRAN.ZS.WT;;;;;;;;;;;;;;;22,90617849;32,15605749;48,72255489;52,83842795;33,80829016;22,57246377;44,63087248;35,11363636;36,14577871;27,93948878;30,93065693;23,63315697;18,67247737;18,83714812;15,07293355;15,37116516;11,67216443;13,45093716;12,26516951;11,79882107;11,38673879;11,82728843;13,66324308;11,44990341;13,51058762;17,98338088;15,41551463;19,02286209;19,99570754;12,18342073;14,30949148;18,4568395;19,47830137;22,10248961;22,77638328;23,56035751;26,18306178;27,06503067;29,06570417;37,03785623;36,70749743;35,63039505;43,09580485;41,55568496;41,56549357;35,2237997;42,472806;39,98722714;40,82232012
Turkiye;TUR;Computer, communications and other services (% of commercial service exports);TX.VAL.OTHR.ZS.WT;;;;;;;;;;;;;;;31,35011442;25,0513347;12,5748503;0,436681223;4,663212435;26,08695652;0,167785235;29,1958042;40,53487153;47,20918101;44,06934307;37,77777778;49,48038887;42,33096554;42,51755808;43,98346845;47,41182441;54,03650619;46,79334917;48,90663624;47,08570363;52,40069085;39,9081855;50,13313841;53,19360845;47,5877465;42,66263238;24,68173032;17,56331378;10,83342631;11,78660593;9,333866628;9,657635277;8,755869338;9,118192732;8,199456952;7,654451426;8,10797546;7,887718976;11,41471714;11,45833333;12,01795183;12,24913193;11,85078047;11,02061028;10,4725915;18,79290316;14,10909329;10,56823744
Turkiye;TUR;Merchandise exports by the reporting economy, residual (% of total merchandise exports);TX.VAL.MRCH.RS.ZS;12,60188088;10,23054755;8,663691258;9,567817342;9,686055001;14,68516072;14,71667346;13,28229665;15,74914297;15,01815812;13,85919897;13,38988812;13,37540352;10,49205481;13,09368391;9,485601702;10,84248225;10,76846712;11,59589391;13,75533479;12,36503785;7,900324344;4,970035707;3,997320349;5,231024166;5,179117156;5,453652936;5,972102837;9,330623108;11,34705543;10,61048287;8,27369253;6,865835213;4,669896912;5,186687895;2,220413095;5,109236954;5,123448563;4,40439546;5,089619863;6,048124806;6,717388144;6,777037214;5,625792765;5,298074799;5,571554884;4,899082388;4,490968117;4,201363744;3,299588117;2,858553796;2,853291463;2,344824842;0,953784498;0,862206468;0,826989458;0,768048253;0,819358013;0,88915947;0,885915737;0,724511987;;
Turkiye;TUR;Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports);TX.VAL.MRCH.R3.ZS;0,282131661;0,23054755;;0,027181299;;;0,061149613;0,057416268;0,080661424;0,091256169;0,071369097;0,093108494;0,066131636;0,185337101;0,836183712;0,029981583;0,062239817;0,047355238;0,140278197;0,168233898;0,177775947;0,31177925;0,256836801;0,177422197;0,124211063;0,10932505;0,253623966;0,266957099;0,371053568;0,278836623;0,206718192;0,417699992;;0,506321525;0,612677371;2,508710946;0,444690677;0,607037258;0,717325255;0,75208351;0,699468771;0,891763316;0,604973396;0,375031716;0,599426218;0,579094731;0,590646331;0,678967898;0,780785724;0,801592648;1,191896738;1,405309766;1,460466202;1,456043911;1,349700345;1,117301176;1,015649881;1,138287071;1,384474255;1,399381325;1,472540224;;
Turkiye;TUR;Merchandise exports to high-income economies (% of total merchandise exports);TX.VAL.MRCH.HI.ZS;77,30407524;78,1556196;84,24783408;83,06605056;82,13677294;77,21268164;78,63840196;80,55502392;75,55958863;76,52667846;75,48641438;74,96416062;73,95646521;72,92331298;70,1376015;72,65251346;77,00289772;74,96961848;72,43074583;68,40346031;67,33452766;54,55306317;53,80800579;57,15559246;59,41550704;60,32292358;64,81574373;69,24288896;64,55523772;68,4940581;72,81251576;74,46307245;74,59036897;70,81999155;70,76664548;72,06028688;69,00106713;69,36400845;72,6565876;76,22524597;76,85657811;74,79269061;75,06060336;74,02732151;73,52359491;71,01800053;70,7062726;69,11629097;65,64856444;61,40127886;60,68143047;60,38309901;55,85273205;56,02755542;58,86679877;63,31976666;65,22452642;65,94903342;65,78145745;64,30778338;64,03800922;;
Turkiye;TUR;Manufactures exports (% of merchandise exports);TX.VAL.MANF.ZS.UN;;;1,156369031;1,67371853;2,349843426;2,377800692;2,058492593;1,985387184;3,50823955;6,127061119;8,935501332;12,0391895;13,97206015;16,82039636;21,91464319;23,29070633;23,76008474;24,59630057;21,89431695;27,43543333;26,87769361;37,17020395;43,05247682;46,61032101;53,95546498;61,00678191;58,1589578;66,0483637;;65,59470043;67,77361884;65,77214875;71,35376181;71,82590284;72,5480198;74,32697074;74,34785997;75,37530947;77,4388431;79,23824385;81,25518115;81,67297002;83,83830115;83,59564509;84,43773806;81,41745458;80,75635635;80,94904622;78,77643043;76,61062711;77,75048593;77,33979485;70,83994675;74,82871879;76,28781795;74,6388111;75,46168534;76,51650436;78,86868221;78,1648404;78,01119487;77,28483912;74,1608801
Turkiye;TUR;Food exports (% of merchandise exports);TX.VAL.FOOD.ZS.UN;;;66,99247842;60,54040899;60,67811797;59,79890614;56,29658443;60,91622843;55,35870077;60,07908782;49,27886798;48,08639697;53,57647197;48,51360964;46,4721843;45,44997967;42,15144009;51,30354867;53,08546328;52,72810557;51,0715712;45,99502147;39,27286466;38,26250553;30,7647269;25,20844689;29,86749266;25,30448983;;22,95765238;22,42314799;25,97064833;22,74739412;22,56374378;21,94277689;19,5689886;19,72599892;19,56029069;17,36468612;15,36354377;12,808989;12,75682148;10,12178127;10,02087093;9,333829367;10,49817039;9,27291611;8,396586903;8,10846533;10,35986504;10,4216795;10,53132576;9,855472744;11,17289335;11,76202046;12,02535859;11,8921775;11,17979167;10,7207424;10,72485621;12,00441029;10,91476686;11,58321996
Turkiye;TUR;Medium and high-tech exports (% manufactured exports);TX.MNF.TECH.ZS.UN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20,29815303;19,65431391;20,72231546;20,67333832;21,43797217;23,28984113;24,2436281;24,49565334;26,38528076;29,79670311;31,76815657;34,23954748;35,34046061;37,92845877;41,07655542;40,75588089;42,72825254;43,4431051;42,23327716;42,28915113;42,50089741;41,19415341;40,29543582;40,9207461;41,61410751;42,84882907;44,34654816;45,54004035;45,08062481;44,39891402;44,38028527;41,63292884;
Turkiye;TUR;Commercial service imports (current US$);TM.VAL.SERV.CD.WT;;;;;;;;;;;;;;;311000000;372000000;436000000;623000000;242000000;293000000;466000000;387000000;950000000;1073000000;1169000000;1224000000;1288000000;1555000000;1701000000;2208000000;2794000000;2931000000;3277000000;3591000000;3418000000;4654000000;6034000000;8085000000;9439000000;8449000000;7624000000;5633000000;5513000000;6824000000;9378000000;10756000000;11016000000;14932000000;17095000000;15974000000;18507000000;19571000000;19467000000;24571000000;26492000000;24272000000;24497000000;26036000000;27371000000;27455000000;22928000000;28570000000;39358000000
Turkiye;TUR;Merchandise imports by the reporting economy (current US$);TM.VAL.MRCH.WL.CD;467700000;508800000;619300000;689100000;541800000;575600000;724300000;690600000;770400000;756470000;888580000;1086000000;1511780000;2095600000;3776780000;4737820000;5129860000;5796850000;4600370000;5066070000;7667500000;8931470000;8800440000;9187240000;10671310000;11274630000;11027030000;14654876000;14694870000;15934376000;23147090000;21132330000;24372601000;29355000000;23389071000;35763118000;42464369755;48656030000;45932659000;40671272620;54502821420;41399083900;51554369436;69339692061;97340653806;1,16527E+11;1,39429E+11;1,69913E+11;2,01964E+11;1,40928E+11;1,85544E+11;2,40842E+11;2,36545E+11;2,60823E+11;2,51142E+11;2,13619E+11;2,02189E+11;2,38715E+11;2,31152E+11;2,10345E+11;2,19517E+11;;
Turkiye;TUR;Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports);TM.VAL.MRCH.R4.ZS;0,128287364;0,746855346;4,311319231;5,48541576;5,186415652;3,82209868;3,203092641;4,72053287;5,776220145;5,721310825;5,397375588;6,534069982;5,246133697;6,051250239;11,68376236;15,29606443;20,58223811;20,6824396;23,59701502;19,77371019;35,67538311;34,04433985;35,97251956;34,74329614;32,44793751;29,28096088;13,27991309;17,98138722;16,31378842;15,14665526;11,24027686;3,229364675;4,182577805;3,818770227;5,90190179;5,962452715;6,66104344;6,233687788;4,94615389;5,838934553;6,730783957;8,351969378;7,033268349;7,203034543;6,348298525;7,364698189;8,036347287;6,697143742;7,740299653;5,931282387;7,675213228;6,883003576;6,66389332;5,652088922;5,737855064;4,681047532;4,579222116;5,777802272;5,947981128;5,011720973;6,645513498;;
Turkiye;TUR;Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports);TM.VAL.MRCH.OR.ZS;2,073979046;2,51572327;5,506216696;6,457698447;5,592469546;4,343293954;4,376639514;5,676223574;6,879543094;6,970534192;7,021314907;7,182320442;6,62067232;7,961920214;12,93800539;16,92170661;22,38092268;22,62435633;25,96312905;21,31810259;37,14600587;35,61317454;37,62755044;36,90890844;35,47914923;33,9102924;19,32143107;23,89707699;22,05204946;22,57268813;18,27726077;8,882683547;8,220985524;5,205246125;11,97583692;13,2312205;12,69380683;12,16049891;11,07948051;12,0378946;13,46717716;15,90130387;14,82802251;16,71695128;17,23056532;19,80676679;22,01944915;22,16645171;22,58490498;22,86004295;25,00335056;25,26887353;24,12518803;23,8877611;25,32892902;25,86420682;27,20182683;26,76305063;26,20198827;24,31619643;26,59798649;;
Turkiye;TUR;Ores and metals imports (% of merchandise imports);TM.VAL.MMTL.ZS.UN;;;1,754555469;1,467763183;2,218915775;2,79707948;2,416351768;3,234542527;3,380827037;3,522525485;3,407391095;4,578758171;4,058466201;4,917338681;5,090188977;4,006418776;3,650630117;3,643961092;2,851710198;3,319353125;3,340031084;4,615146187;3,820292293;4,955935206;4,339228528;4,312578527;5,196655828;5,861141601;;8,037324667;5,451030498;5,556093615;4,719822958;4,726079074;5,966689563;5,849783452;4,810942379;4,84687663;4,535225002;4,322596932;3,952937613;3,671930928;4,779565924;5,29703953;5,915110117;5,862525318;6,980177518;7,673436205;8,283882137;6,691100733;8,00719726;8,210938676;7,974522124;6,589521599;6,777412693;6,008751422;5,689288714;6,656802483;7,763749393;7,197693157;7,23867604;10,26615436;7,996038777
Turkiye;TUR;Fuel imports (% of merchandise imports);TM.VAL.FUEL.ZS.UN;;;12,38800139;9,62656472;12,48720456;9,981975893;9,555385615;7,844375999;8,416031208;8,103238225;7,514570549;11,1981298;10,32564037;10,8477831;20,52982154;17,45019895;22,57168489;25,83258654;32,15470277;35,58083814;48,44728602;44,21479228;43,78487304;43,82257373;35,58275231;33,3775905;19,73222734;22,36308412;;20,42380871;20,72631325;17,83718904;16,43345892;13,46915916;16,38028078;12,93512083;13,72966635;12,47916805;9,815571893;13,21137134;13,87813953;14,83319231;13,98456113;12,3821349;11,41360792;13,4997648;14,5764354;6,036447219;7,488135951;8,236367725;8,080959871;8,189818434;8,727825869;8,442374573;8,551091135;7,127646384;6,023244802;7,103450103;8,955858818;7,201904686;4,96430455;6,414281133;8,720987063
Turkiye;TUR;Tariff rate, most favored nation, weighted mean, primary products (%);TM.TAX.TCOM.WM.FN.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,17;;5,52;5,59;5,23;5,77;5,45;4,47;3,66;3,26;3,93;4,15;3,48;3,26;4,69;3,73;5,24;5,97;7,95;;9,07;;10,95;10,69;13,23;7,38;10,1;10,23;;
Turkiye;TUR;Tariff rate, applied, simple mean, primary products (%);TM.TAX.TCOM.SM.AR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,37;;9,57;14,1;14,56;14,01;16,09;14,32;12,3;11,5;11,59;12,85;12,69;12,58;13,66;13,07;13,7;14,3;13,83;;14;;15,73;14,46;14,43;13,18;20,69;19,82;;
Turkiye;TUR;Tariff rate, most favored nation, weighted mean, all products (%);TM.TAX.MRCH.WM.FN.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,9;;6,74;5,71;5,65;5,73;5,34;4,98;3,93;3,95;4,33;4,15;3,85;3,72;4,06;3,93;4,42;4,7;5,11;;5,21;;5,8;5,37;5,58;4,56;5,09;4,81;;
Turkiye;TUR;Tariff rate, applied, simple mean, all products (%);TM.TAX.MRCH.SM.AR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,35;;8,68;4,54;6,74;4,35;7,18;3,54;3,01;2,88;2,61;3,22;2,42;2,3;2,49;2,49;2,36;2,49;2,42;;2,4;;2,7;2,45;2,74;2,64;3,67;3,61;;
Turkiye;TUR;Tariff rate, most favored nation, weighted mean, manufactured products (%);TM.TAX.MANF.WM.FN.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,81;;7,3;5,79;5,81;5,74;5,32;5,17;4,2;4,41;4,74;4,37;4,18;4,09;3,98;4,2;4,15;4,2;4,2;;4,32;;4,31;4,11;4,04;4,01;3,87;4,04;;
Turkiye;TUR;Tariff rate, applied, simple mean, manufactured products (%);TM.TAX.MANF.SM.AR.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,47;;8,57;3,32;5,76;3,2;6,18;2,34;2,1;2,03;1,73;2,28;1,4;1,27;1,4;1,39;1,22;1,2;1,18;;1,1;;1,2;1,07;1,38;1,41;1,33;1,38;;
Turkiye;TUR;Import volume index (2015 = 100);TM.QTY.MRCH.XD.WD;;;;;;;;;;;;;;;;;;;;;5,082379991;4,100165207;2,802756218;2,347996258;1,881962922;5,726962459;6,651721087;7,942011733;8,105971997;10,73277049;14,33040189;13,90310235;15,54386479;21,22491068;15,81496884;20,68891658;26,81468877;32,68847616;32,13625462;29,6169896;38,52335569;29,34222184;37,00669499;44,69416021;54,20853694;60,65987782;66,745355;74,15801016;73,36082664;63,6263696;77,30634077;87,33953206;88,06689424;95,2013565;97,50249036;100;103,3968197;113,687038;103,1716416;97,86280285;108,9188182;109,2668124;
Turkiye;TUR;International tourism, expenditures for travel items (current US$);ST.INT.TVLX.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;911000000;1265000000;1716000000;1754000000;1471000000;1713000000;1738000000;1880000000;2113000000;2524000000;3104000000;2989000000;3649000000;3824000000;4575000000;5194000000;4883000000;4094000000;4817000000;5072000000;5368000000;4783000000;4823000000;4595000000;4110000000;1040000000;;
Turkiye;TUR;International tourism, receipts (% of total exports);ST.INT.RCPT.XP.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,5239394;15,96466201;14,89974894;14,8558011;18,09093907;16,71610318;16,50013341;15,30858689;16,73075483;16,9313154;16,89062411;13,29617794;14,33474472;15,44218258;16,60472221;6,664859816;;
Turkiye;TUR;Unmet need for contraception (% of married women ages 15-49);SP.UWT.TFRT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,6;;;;;14;;;;;6,5;9,499837092;;;;8,6;;;;;5,9;5,939904652;;;;11,6;;;;
Turkiye;TUR;Rural population (% of total population);SP.RUR.TOTL.ZS;68,485;67,936;67,402;66,863;66,32;65,773;65,051;64,241;63,423;62,599;61,766;61,055;60,4;59,742;59,08;58,414;57,913;57,492;57,069;56,645;56,22;54,811;53,003;51,188;49,366;47,552;46,07;44,739;43,413;42,101;40,797;40,024;39,482;38,945;38,41;37,877;37,347;36,821;36,297;35,777;35,259;34,66;34,026;33,398;32,775;32,16;31,55;30,947;30,349;29,759;29,175;28,598;28,026;27,469;26,923;26,389;25,866;25,356;24,857;24,37;23,895;23,431;22,978
Turkiye;TUR;Completeness of birth registration (%);SP.REG.BRTH.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;;;;;93,7;;;;;99;;;;;98,4;;;;
Turkiye;TUR;Completeness of birth registration, female (%);SP.REG.BRTH.FE.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;98,7;;;;
Turkiye;TUR;Population, female;SP.POP.TOTL.FE.IN;13491673;13859558;14249716;14646590;15038682;15420101;15826237;16262457;16710380;17146299;17552672;17923697;18272677;18632671;18989362;19340945;19763701;20257639;20752799;21243840;21722656;22180542;22674326;23221218;23769878;24312604;24844469;25364816;25884683;26406144;26922234;27427388;27924811;28429090;28943339;29448145;29948597;30445131;30930669;31403302;31867550;32347670;32807631;33249782;33711804;34174902;34626495;34908674;35358365;35854904;36408685;36952354;37432245;37921200;38440841;38962439;39497319;40020312;40572768;41164975;41578108;41972288;42398537
